26,3554,by,IN,this,DT,same,JJ
597,3554,(,:,this,DT,was,VBD
686,3554,at,IN,this,DT,time,NN
1059,3554,for,IN,this,DT,with,IN
2032,3554,.,.,this,DT,line,NN
2231,3554,of,IN,this,DT,minister,NN
2401,3554,to,TO,this,DT,force,NN
2621,3554,in,IN,this,DT,market,NN
2704,3554,``,"""",this,DT,was,VBD
2898,3554,against,IN,this,DT,untoward,JJ
2991,3554,all,DT,this,DT,was,VBD
3369,3554,",",",",this,DT,means,VBZ
